ClassName,Module,OwnedBy
io.harness.ng.core.outbox.EnvironmentGroupOutboxEventHandlerTest,120-ng-manager,Unknown
io.harness.ng.core.outbox.EnvironmentOutboxEventHandlerTest,120-ng-manager,CDC
io.harness.ng.core.impl.ProjectServiceImplTest,120-ng-manager,PL
io.harness.ng.core.impl.ScopeInfoHelperTest,120-ng-manager,Unknown
io.harness.ng.core.impl.ScopeInfoServiceImplTest,120-ng-manager,PL
io.harness.ng.core.impl.OrganizationServiceImplTest,120-ng-manager,PL
io.harness.ng.core.handler.NGVaultUnsetRenewalHandlerTest,120-ng-manager,Unknown
io.harness.ng.core.handler.ConnectorDisconnectHandlerTest,120-ng-manager,Unknown
io.harness.ng.core.handler.NGVaultSecretManagerRenewalHandlerTest,120-ng-manager,PL
io.harness.ng.core.accountsetting.resources.AccountSettingResourceTest,120-ng-manager,Unknown
io.harness.ng.core.terraform.resources.TerraformResourceTest,120-ng-manager,CDP
io.harness.ng.core.exceptionmappers.NotFoundExceptionMapperTest,120-ng-manager,Unknown
io.harness.ng.core.exceptionmappers.OptimisticLockingFailureExceptionMapperTest,120-ng-manager,PL
io.harness.ng.core.exceptionmappers.JerseyViolationExceptionMapperV2Test,120-ng-manager,Unknown
io.harness.ng.core.exceptionmappers.GenericExceptionMapperV2Test,120-ng-manager,Unknown
io.harness.ng.core.exceptionmappers.NotAllowedExceptionMapperTest,120-ng-manager,Unknown
io.harness.ng.core.exceptionmappers.WingsExceptionMapperV2Test,120-ng-manager,Unknown
io.harness.ng.core.artifacts.resources.util.BambooResourceUtilsTest,120-ng-manager,CDC
io.harness.ng.core.artifacts.resources.util.ArtifactResourceUtilsTest,120-ng-manager,CDC
io.harness.ng.core.globalkms.impl.NgGlobalKmsServiceImplTest,120-ng-manager,Unknown
io.harness.ng.core.globalkms.resource.NgGlobalKmsResourceTest,120-ng-manager,Unknown
io.harness.ng.core.refresh.helper.CDInputsValidationHelperTest,120-ng-manager,CDC
io.harness.ng.core.refresh.helper.RefreshInputsHelperTest,120-ng-manager,CDC
io.harness.ng.core.refresh.helper.EnvironmentRefreshHelperTest,120-ng-manager,Unknown
io.harness.ng.core.terragrunt.resources.TerragruntResourceTest,120-ng-manager,CDP
io.harness.ng.core.k8s.cluster.resources.rancher.RancherClusterHelperTest,120-ng-manager,CDP
io.harness.ng.core.entitysetupusage.mapper.EntitySetupUsageEventDTOMapperTest,120-ng-manager,DX
io.harness.ng.core.entitysetupusage.resource.EntitySetupUsageResourceTest,120-ng-manager,DX
io.harness.ng.core.entitysetupusage.event.SetupUsageChangeEventMessageListenerTest,120-ng-manager,DX
io.harness.ng.core.resources.azure.AzureResourceTest,120-ng-manager,CDP
io.harness.ng.core.entityactivity.mapper.EntityActivityProtoToRestDTOMapperTest,120-ng-manager,Unknown
io.harness.ng.core.io.harness.ng.utils.SwaggerApiOperationTest,120-ng-manager,Unknown
io.harness.ng.core.mapper.NgSmtpDTOMapperTest,120-ng-manager,Unknown
io.harness.ng.core.releasedetails.resources.K8sReleaseServiceMappingApiImplTest,120-ng-manager,Unknown
io.harness.ng.core.releasedetails.resources.K8sReleaseServiceMappingApiUtilsTest,120-ng-manager,CDC
io.harness.ng.core.deploymentstage.DeploymentStageConfigResourceTest,120-ng-manager,Unknown
io.harness.ng.core.smtp.SmtpNgResourceTest,120-ng-manager,PL
io.harness.ng.core.smtp.SmtpNgServiceImplTest,120-ng-manager,Unknown
io.harness.ng.core.customDeployment.helper.CustomDeploymentYamlHelperTest,120-ng-manager,CDP
io.harness.ng.core.environment.resources.EnvironmentResourceTest,120-ng-manager,CDC
io.harness.ng.core.environment.resources.EnvironmentResourceV2Test,120-ng-manager,CDC
io.harness.ng.core.environment.resources.EnvironmentRbacHelperTest,120-ng-manager,Unknown
io.harness.ng.core.environment.resources.ProjectEnvironmentApiImplTest,120-ng-manager,Unknown
io.harness.ng.core.api.impl.SecretEntityReferenceHelperTest,120-ng-manager,PL
io.harness.ng.core.api.impl.TokenServiceImplTest,120-ng-manager,PL
io.harness.ng.core.api.impl.NGSecretServiceV2ImplTest,120-ng-manager,PL
io.harness.ng.core.api.impl.SecretCrudServiceImplTest,120-ng-manager,PL
io.harness.ng.core.api.impl.DelegateProfileManagerNgServiceImplTest,120-ng-manager,DEL
io.harness.ng.core.api.impl.NGEncryptedDataServiceImplTest,120-ng-manager,PL
io.harness.ng.core.api.impl.AggregateOrganizationServiceImplTest,120-ng-manager,PL
io.harness.ng.core.api.impl.AggregateUserGroupServiceImplTest,120-ng-manager,PL
io.harness.ng.core.api.impl.AggregateProjectServiceImplTest,120-ng-manager,PL
io.harness.ng.core.api.impl.ApiKeyServiceImplTest,120-ng-manager,PL
io.harness.ng.core.api.impl.DynamicSecretReferenceHelperTest,120-ng-manager,Unknown
io.harness.ng.core.api.impl.NGSecretManagerServiceImplTest,120-ng-manager,PL
io.harness.ng.core.api.utils.JWTTokenFlowAuthFilterUtilsTest,120-ng-manager,PL
io.harness.ng.core.aws.resources.AwsHelperResourceTest,120-ng-manager,Unknown
io.harness.ng.core.manifests.SampleManifestFileServiceTest,120-ng-manager,CDP
io.harness.ng.core.manifests.resources.HelmChartVersionResourceTest,120-ng-manager,CDP
io.harness.ng.core.service.ServiceRbacHelperTest,120-ng-manager,Unknown
io.harness.ng.core.service.resources.ServiceEntityYamlSchemaHelperTest,120-ng-manager,Unknown
io.harness.ng.core.service.resources.ProjectServicesApiImplTest,120-ng-manager,CDC
io.harness.ng.core.service.resources.ServiceResourceApiUtilsTest,120-ng-manager,Unknown
io.harness.ng.core.service.resources.ServiceResourceV2Test,120-ng-manager,CDC
io.harness.ng.core.service.resources.ServiceResourceTest,120-ng-manager,CDC
io.harness.ng.core.service.services.ServiceEntityManagementServiceTest,120-ng-manager,PIPELINE
io.harness.ng.core.events.SecretForceDeleteEventTest,120-ng-manager,Unknown
io.harness.ng.core.events.ConnectorForceDeleteEventTest,120-ng-manager,Unknown
io.harness.ng.core.infrastructure.resource.InfrastructureHelperTest,120-ng-manager,CDP
io.harness.ng.core.infrastructure.resource.InfrastructureYamlSchemaHelperTest,120-ng-manager,CDP
io.harness.ng.core.infrastructure.resource.InfrastructureResourceTest,120-ng-manager,CDC
io.harness.ng.core.infrastructure.resource.AbstractInfrastructuresApiImplTest,120-ng-manager,CDC
io.harness.ng.core.invites.JWTGeneratorUtilsTest,120-ng-manager,PL
io.harness.ng.core.invites.api.InviteServiceImplTest,120-ng-manager,PL
io.harness.ng.core.invites.remote.InviteResourceTest,120-ng-manager,PL
io.harness.ng.core.migration.CleanupInfrastructureMappingNgTest,120-ng-manager,Unknown
io.harness.ng.core.migration.PopulateSettingsForHelmSteadyStateCheckFFMigrationTest,120-ng-manager,Unknown
io.harness.ng.core.migration.AddDeploymentTypeToInfrastructureEntityMigrationTest,120-ng-manager,CDC
io.harness.ng.core.migration.CleanupInstanceNgTest,120-ng-manager,Unknown
io.harness.ng.core.migration.NGSecretManagerMigrationTest,120-ng-manager,Unknown
io.harness.ng.core.migration.PopulateYamlAuthFieldInNGJiraConnectorMigrationTest,120-ng-manager,CDC
io.harness.ng.core.migration.CleanupDeploymentSummaryNgTest,120-ng-manager,Unknown
io.harness.ng.core.migration.NGAccountSettingsMigrationTest,120-ng-manager,Unknown
io.harness.ng.core.migration.PopulateYamlAuthFieldInNGServiceNowConnectorMigrationTest,120-ng-manager,CDC
io.harness.ng.core.migration.serviceenvmigrationv2.resources.ServiceEnvironmentV2MigrationResourceTest,120-ng-manager,CDP
io.harness.ng.core.event.EventProtoToEntityHelperTest,120-ng-manager,Unknown
io.harness.ng.core.event.NGAccountSetupServiceTest,120-ng-manager,Unknown
io.harness.ng.core.event.listener.AzureARMConfigEntityCRUDStreamListenerTest,120-ng-manager,CDP
io.harness.ng.core.event.listener.TerraformConfigEntityCRUDStreamListenerTest,120-ng-manager,CDP
io.harness.ng.core.event.listener.EntityCleanupStreamListenerTest,120-ng-manager,Unknown
io.harness.ng.core.event.listener.TerragruntConfigEntityCRUDStreamListenerTest,120-ng-manager,CDP
io.harness.ng.core.event.listener.CloudformationConfigEntityCRUDStreamListenerTest,120-ng-manager,CDP
io.harness.ng.core.event.listener.AccountExecutionMetadataCRUDStreamListenerTest,120-ng-manager,CDP
io.harness.ng.core.event.listener.DeploymentSummaryNGCRUDStreamListenerTest,120-ng-manager,CDP
io.harness.ng.core.event.listener.InstanceDeploymentInfoCRUDStreamListenerTest,120-ng-manager,CDP
io.harness.ng.core.event.listener.DeploymentAccountsCRUDStreamListenerTest,120-ng-manager,CDP
io.harness.ng.core.event.listener.InstanceNGCRUDStreamListenerTest,120-ng-manager,CDP
io.harness.ng.core.event.listener.gitops.ClusterCrudStreamListenerTest,120-ng-manager,Unknown
io.harness.ng.core.serviceoverrides.resources.ServiceOverridesResourceTest,120-ng-manager,Unknown
io.harness.ng.core.remote.OrgProjectApiImplTest,120-ng-manager,PL
io.harness.ng.core.remote.NGSecretResourceV2Test,120-ng-manager,PL
io.harness.ng.core.remote.SecretApiImplTest,120-ng-manager,PL
io.harness.ng.core.remote.SecretApiUtilsTest,120-ng-manager,DX
io.harness.ng.core.remote.UserGroupResourceTest,120-ng-manager,PL
io.harness.ng.core.remote.OrganizationApiUtilsTest,120-ng-manager,DX
io.harness.ng.core.remote.ProjectResourceTest,120-ng-manager,PL
io.harness.ng.core.remote.NGHostResourceTest,120-ng-manager,CDP
io.harness.ng.core.remote.OrganizationApiImplTest,120-ng-manager,PL
io.harness.ng.core.remote.OrganizationResourceTest,120-ng-manager,PL
io.harness.ng.core.remote.ProjectApiUtilsTest,120-ng-manager,DX
io.harness.ng.core.remote.HealthResourceTest,120-ng-manager,Unknown
io.harness.ng.core.remote.ScopeInfoResourceTest,120-ng-manager,PL
io.harness.ng.core.remote.client.rest.factory.SecretManagerHttpClientFactoryTest,120-ng-manager,Unknown
io.harness.ng.validator.service.NGHostValidationServiceImplTest,120-ng-manager,CDP
io.harness.ng.config.NextGenConfigurationSecretTest,120-ng-manager,PL
io.harness.ng.gitxwebhook.GitXWebhookApiImplTest,120-ng-manager,PIPELINE
io.harness.ng.trialsignup.ProvisionServiceTest,120-ng-manager,Unknown
io.harness.ng.delegate.profile.DelegateConfigV2NgResourceTest,120-ng-manager,DEL
io.harness.ng.delegate.profile.DelegateProfileResourceNgTest,120-ng-manager,DEL
io.harness.ng.serviceaccounts.service.impl.ServiceAccountServiceImplTest,120-ng-manager,PL
io.harness.ng.instancesync.resources.GitOpsInstanceSyncResourceTest,120-ng-manager,GITOPS
io.harness.ng.support.CannyClientTest,120-ng-manager,Unknown
io.harness.ng.connector.callback.ConnectorPreFlightNotifyCallBackTest,120-ng-manager,Unknown
io.harness.ng.opa.OpaServiceImplTest,120-ng-manager,PL
io.harness.ng.opa.connector.OpaConnectorServiceImplTest,120-ng-manager,PL
io.harness.ng.opa.secret.OpaSecretServiceImplTest,120-ng-manager,PL
io.harness.ng.userprofile.services.impl.SourceCodeManagerServiceImplTest,120-ng-manager,PL
io.harness.ng.rollback.PostProdRollbackServiceImplTest,120-ng-manager,CDP
io.harness.ng.rollback.PostProdRollbackHelperUtilsTest,120-ng-manager,CDP
io.harness.ng.overview.GrowthTrendEvaluatorTest,120-ng-manager,DX
io.harness.ng.overview.CDDashboardApisTest,120-ng-manager,CDC
io.harness.ng.overview.QueryBuilderTest,120-ng-manager,CDC
io.harness.ng.overview.service.DashboardServiceHelperTest,120-ng-manager,Unknown
io.harness.ng.overview.service.CDLandingPageServiceImplTest,120-ng-manager,PIPELINE
io.harness.ng.overview.service.CDLandingDashboardServiceImplTest,120-ng-manager,PIPELINE
io.harness.ng.overview.service.CDOverviewDashboardServiceImplTest,120-ng-manager,CDC
io.harness.security.ScopeInfoFilterTest,120-ng-manager,Unknown
io.harness.security.NextGenAuthenticationFilterTest,120-ng-manager,PL
io.harness.redis.RedissonKryoCodecRegistrationTest,120-ng-manager,PL
io.harness.pms.expressions.functors.ConnectorFunctorTest,120-ng-manager,Unknown
io.harness.pms.expressions.functors.KubernetesReleaseFunctorTest,120-ng-manager,CDP
io.harness.pms.expressions.functors.ImagePullSecretFunctorTest,120-ng-manager,PIPELINE
io.harness.pms.expressions.functors.InstanceFunctorTest,120-ng-manager,CDP
io.harness.pms.expressions.functors.ConfigFileFunctorTest,120-ng-manager,CDP
io.harness.pms.expressions.functors.DockerConfigJsonFunctorTest,120-ng-manager,PIPELINE
io.harness.pms.expressions.functors.FileStoreFunctorTest,120-ng-manager,CDP
io.harness.pms.expressions.utils.ImagePullSecretUtilsTest,120-ng-manager,PIPELINE
io.harness.pms.expressions.utils.EcrImagePullSecretHelperTest,120-ng-manager,PIPELINE
io.harness.pms.expressions.utils.GCPImagePullSecretHelperTest,120-ng-manager,PIPELINE
io.harness.mongo.NgManagerMongoIndexesTest,120-ng-manager,Unknown
io.harness.telemetry.helpers.OrganizationInstrumentationHelperTest,120-ng-manager,PL
io.harness.telemetry.helpers.ConnectorInstrumentationHelperTest,120-ng-manager,PL
io.harness.telemetry.helpers.InstrumentationHelperTest,120-ng-manager,PL
io.harness.telemetry.helpers.ProjectInstrumentationHelperTest,120-ng-manager,PL
io.harness.ng.authenticationsettings.AuthenticationSettingServiceImplTest,122-ng-authentication-settings,PL
io.harness.ng.authenticationsettings.NGSamlUserGroupSyncTest,122-ng-authentication-settings,PL
io.harness.freeze.NGFreezeDtoMapperTest,125-freeze,CDC
io.harness.freeze.FreezeOutboxEventHandlerTest,125-freeze,CDC
io.harness.freeze.utils.FreezeTimeUtilsTest,125-freeze,CDC
io.harness.freeze.mappers.FrozenExecutionMapperTest,125-freeze,Unknown
io.harness.freeze.service.impl.FrozenExecutionServiceImplTest,125-freeze,Unknown
io.harness.freeze.service.impl.FreezeSchemaServiceImplTest,125-freeze,Unknown
io.harness.freeze.service.impl.FreezeEvaluateServiceImplTest,125-freeze,Unknown
io.harness.freeze.service.impl.FreezeCRUDServiceImplTest,125-freeze,Unknown
io.harness.freeze.helpers.FreezeRBACHelperTest,125-freeze,CDC
io.harness.freeze.helpers.NotificationHelperTest,125-freeze,CDC
io.harness.auditevent.streaming.AuditEventPublisherTaskletTest,audit-event-streaming,Unknown
io.harness.auditevent.streaming.publishers.impl.SplunkStreamingPublisherTest,audit-event-streaming,Unknown
io.harness.auditevent.streaming.publishers.impl.AwsS3StreamingPublisherTest,audit-event-streaming,Unknown
io.harness.auditevent.streaming.mappers.StreamingDestinationMapperTest,audit-event-streaming,Unknown
io.harness.auditevent.streaming.mappers.AuditEventMapperTest,audit-event-streaming,Unknown
io.harness.auditevent.streaming.services.impl.StreamingDestinationServiceImplTest,audit-event-streaming,Unknown
io.harness.auditevent.streaming.services.impl.StreamingBatchServiceImplTest,audit-event-streaming,Unknown
io.harness.auditevent.streaming.services.impl.AuditEventStreamingServiceImplTest,audit-event-streaming,Unknown
io.harness.auditevent.streaming.services.impl.BatchProcessorServiceImplTest,audit-event-streaming,Unknown
io.harness.DelegateTasksComponentTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.beans.executioncapability.SelectorCapabilityTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.beans.executioncapability.SshConnectivityExecutionCapabilityTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.beans.executioncapability.HttpConnectionExecutionCapabilityTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.beans.logstreaming.UnitProgressDataMapperTest,950-delegate-tasks-beans,CDP
io.harness.delegate.beans.artifactory.ArtifactoryTaskParamsTest,950-delegate-tasks-beans,CDC
io.harness.delegate.beans.connector.AwsCFTaskParamsRequestTest,950-delegate-tasks-beans,CDP
io.harness.delegate.beans.connector.customhealthconnector.CustomHealthCapabilityHelperTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.beans.connector.scm.GitCapabilityHelperTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.beans.connector.servicenow.ServiceNowCapabilityHelperTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.beans.connector.prometheusconnector.PrometheusCapabilityHelperTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.beans.aws.s3.AwsS3FetchFilesTaskParamsTest,950-delegate-tasks-beans,CDP
io.harness.delegate.beans.git.GitCommandParamsTest,950-delegate-tasks-beans,CDC
io.harness.delegate.task.artifacts.ArtifactDelegateRequestUtilsTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.task.artifacts.ami.AMIArtifactDelegateResponseTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.task.artifacts.gar.GarArtifactDelegateResponseTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.task.artifacts.docker.DockerArtifactDelegateResponseTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.task.artifacts.ecr.EcrArtifactDelegateResponseTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.task.artifacts.nexus.NexusArtifactDelegateResponseTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.task.artifacts.jenkins.JenkinsArtifactDelegateResponseTest,950-delegate-tasks-beans,Unknown
io.harness.delegate.task.artifacts.gcr.GcrArtifactDelegateResponseTest,950-delegate-tasks-beans,Unknown
